image_id,direction,image_path,processed,left_top_x,left_top_y,right_top_x,right_top_y,left_middle_x,left_middle_y,right_middle_x,right_middle_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y,get_from,shashu,create_at,update_at
1732,left,images/left_resize/819720160309_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1733,left,images/left_resize/819720160504_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1734,left,images/left_resize/819720160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1735,left,images/left_resize/819820160420_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1736,left,images/left_resize/819820160907_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1737,left,images/left_resize/819920151223_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1738,left,images/left_resize/819920160413_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1739,left,images/left_resize/820120160413_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1740,left,images/left_resize/820220160907_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1741,left,images/left_resize/820420160316_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1742,left,images/left_resize/820520160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1743,left,images/left_resize/820620160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1744,left,images/left_resize/821120160106_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1745,left,images/left_resize/821320160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1746,left,images/left_resize/821720160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1747,left,images/left_resize/821920161116_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1748,left,images/left_resize/822020151223_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1749,left,images/left_resize/822120160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1750,left,images/left_resize/822120160518_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1751,left,images/left_resize/822120161109_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1752,left,images/left_resize/822220160217_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1753,left,images/left_resize/822720161109_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1754,left,images/left_resize/822820160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1755,left,images/left_resize/823120160316_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1756,left,images/left_resize/823120161109_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1757,left,images/left_resize/823220160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1758,left,images/left_resize/823520161012_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1759,left,images/left_resize/823620160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1760,left,images/left_resize/823720161026_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1761,left,images/left_resize/824220160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1762,left,images/left_resize/824220160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1763,left,images/left_resize/824320160615_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1764,left,images/left_resize/824420160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1765,left,images/left_resize/824820160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1766,left,images/left_resize/825420160504_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1767,left,images/left_resize/825520160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1768,left,images/left_resize/825720160518_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1769,left,images/left_resize/825820151223_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1770,left,images/left_resize/826020160210_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1771,left,images/left_resize/826020160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1772,left,images/left_resize/826520160127_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1773,left,images/left_resize/826520161026_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1774,left,images/left_resize/827320160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1775,left,images/left_resize/827520160203_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1776,left,images/left_resize/827520160427_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1777,left,images/left_resize/827920160511_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1778,left,images/left_resize/827920160928_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1779,left,images/left_resize/828020160427_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1780,left,images/left_resize/828020160824_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1781,left,images/left_resize/828120160511_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1782,left,images/left_resize/828720161012_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1783,left,images/left_resize/828820151223_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1784,left,images/left_resize/828820160907_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1785,left,images/left_resize/828920160309_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1786,left,images/left_resize/829320160203_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1787,left,images/left_resize/829720160928_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1788,left,images/left_resize/830220161109_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1789,left,images/left_resize/830420160824_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1790,left,images/left_resize/830520160504_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1791,left,images/left_resize/830620160203_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1792,left,images/left_resize/830920160323_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1793,left,images/left_resize/831020160127_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1794,left,images/left_resize/831020161012_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1795,left,images/left_resize/831320161109_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1796,left,images/left_resize/832120160824_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1797,left,images/left_resize/832420160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1798,left,images/left_resize/832420160420_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1799,left,images/left_resize/832520160120_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1800,left,images/left_resize/832620161026_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1801,left,images/left_resize/832820160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1802,left,images/left_resize/833320160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1803,left,images/left_resize/833720160706_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1804,left,images/left_resize/834220160615_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1805,left,images/left_resize/834320160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1806,left,images/left_resize/834320160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1807,left,images/left_resize/834520160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1808,left,images/left_resize/834820160127_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1809,left,images/left_resize/834820160525_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1810,left,images/left_resize/834820161130_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1811,left,images/left_resize/835320160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1812,left,images/left_resize/835620161130_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1813,left,images/left_resize/836220160224_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1814,left,images/left_resize/836620160302_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1815,left,images/left_resize/836620160720_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1816,left,images/left_resize/837020160224_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1817,left,images/left_resize/837220160629_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1818,left,images/left_resize/837320160316_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1819,left,images/left_resize/837320160720_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1820,left,images/left_resize/837420160309_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1821,left,images/left_resize/837520160224_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1822,left,images/left_resize/837620161130_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1823,left,images/left_resize/837920160217_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1824,left,images/left_resize/838020160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1825,left,images/left_resize/838620160921_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1826,left,images/left_resize/838920160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1827,left,images/left_resize/839020160420_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1828,left,images/left_resize/839520160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1829,left,images/left_resize/839620160713_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1830,left,images/left_resize/840420160608_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1831,left,images/left_resize/840520160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1832,left,images/left_resize/840720160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1833,left,images/left_resize/840820160525_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1834,left,images/left_resize/840820160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1835,left,images/left_resize/840920160525_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1836,left,images/left_resize/841020160309_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1837,left,images/left_resize/841120160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1838,left,images/left_resize/841220160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1839,left,images/left_resize/842120160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
